tab,comptable,operation,valeur,code,libelle,bank,date,year,month,group,var,value
3,07/08/2017,07/08/2017,07/08/2017,240,CHEQUE 1398707 T075-0948-00111,cmcc,2017-08-07,2017,8,chq-vir,debit,-1002.16
3,08/08/2017,08/08/2017,08/08/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-08-08,2017,8,pension,credit,113.37
3,08/08/2017,08/08/2017,08/08/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-08-08,2017,8,pension,credit,349.91
3,09/08/2017,09/08/2017,09/08/2017,240,CHEQUE 1398705 T074-7014-00111,cmcc,2017-08-09,2017,8,chq-vir,debit,-80
3,10/08/2017,10/08/2017,10/08/2017,305,VIR M.OU MME FRANCK MEHL,cmcc,2017-08-10,2017,8,loyer,credit,445
3,10/08/2017,10/08/2017,11/08/2017,250,REM CHQ REF01896R13,cmcc,2017-08-10,2017,8,chq-vir,credit,330.27
2,11/08/2017,11/08/2017,11/08/2017,240,CHEQUE 1398709 T069-9499-00111,cmcc,2017-08-11,2017,8,chq-vir,debit,-189.23
2,16/08/2017,16/08/2017,16/08/2017,240,CHEQUE 1398710 T019-8971-00111,cmcc,2017-08-16,2017,8,chq-vir,debit,-103.38
2,23/08/2017,23/08/2017,23/08/2017,240,CHEQUE 1398711 A040-8958-00111,cmcc,2017-08-23,2017,8,chq-vir,debit,-106.98
2,23/08/2017,23/08/2017,24/08/2017,250,REM CHQ REF01896R13,cmcc,2017-08-23,2017,8,chq-vir,credit,880
2,29/08/2017,29/08/2017,29/08/2017,240,CHEQUE 1398712 T055-5821-00111,cmcc,2017-08-29,2017,8,chq-vir,debit,-97.5
2,30/08/2017,30/08/2017,30/08/2017,240,CHEQUE 1398713 A015-6438-00111,cmcc,2017-08-30,2017,8,chq-vir,debit,-47.16
2,31/08/2017,31/08/2017,31/08/2017,6,LOYER WABEALO 08.2017,cmcc,2017-08-31,2017,8,loyer,credit,305
2,31/08/2017,31/08/2017,31/08/2017,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2017-08-31,2017,8,pension,credit,624
2,01/09/2017,01/09/2017,01/09/2017,305,VIR AG2R REUNICA ARRCO,cmcc,2017-09-01,2017,9,pension,credit,25.85
2,01/09/2017,01/09/2017,01/09/2017,13,LOYER,cmcc,2017-09-01,2017,9,loyer,credit,450
2,04/09/2017,31/08/2017,01/09/2017,800,F FRAIS DE TENUE DE COMPTE,cmcc,2017-09-04,2017,9,charges,debit,-2
2,08/09/2017,08/09/2017,08/09/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-09-08,2017,9,pension,credit,113.37
2,08/09/2017,08/09/2017,08/09/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-09-08,2017,9,pension,credit,349.91
2,11/09/2017,11/09/2017,11/09/2017,305,VIR M.OU MME FRANCK MEHL,cmcc,2017-09-11,2017,9,loyer,credit,445
2,11/09/2017,09/09/2017,09/09/2017,210,RET 090917 REF01896B00,cmcc,2017-09-11,2017,9,cash,debit,-400
2,15/09/2017,15/09/2017,15/09/2017,240,CHEQUE 1398714 T042-6020-00111,cmcc,2017-09-15,2017,9,chq-vir,debit,-90.7
2,19/09/2017,19/09/2017,19/09/2017,305,VIR LA PREV. ARTISANALE (RC),cmcc,2017-09-19,2017,9,secu,credit,29.28
2,22/09/2017,22/09/2017,22/09/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-09-22,2017,9,taxe,debit,-563
2,22/09/2017,22/09/2017,22/09/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-09-22,2017,9,taxe,debit,-507
2,22/09/2017,22/09/2017,22/09/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-09-22,2017,9,taxe,debit,-18
2,22/09/2017,22/09/2017,22/09/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-09-22,2017,9,taxe,debit,-1223
2,25/09/2017,25/09/2017,25/09/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-09-25,2017,9,taxe,debit,-2302
2,26/09/2017,26/09/2017,26/09/2017,240,CHEQUE 1398715 A092-4597-00111,cmcc,2017-09-26,2017,9,chq-vir,debit,-1750
2,27/09/2017,27/09/2017,27/09/2017,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2017-09-27,2017,9,charges,debit,-69.8
2,27/09/2017,27/09/2017,27/09/2017,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2017-09-27,2017,9,charges,debit,-41.9
2,28/09/2017,28/09/2017,28/09/2017,6,LOYER SEPTEMBRE 2017,cmcc,2017-09-28,2017,9,loyer,credit,305
2,02/10/2017,02/10/2017,02/10/2017,305,VIR AG2R REUNICA ARRCO,cmcc,2017-10-02,2017,10,pension,credit,25.85
2,02/10/2017,02/10/2017,02/10/2017,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2017-10-02,2017,10,pension,credit,624
2,02/10/2017,01/10/2017,01/10/2017,13,LOYER,cmcc,2017-10-02,2017,10,loyer,credit,450
2,02/10/2017,30/09/2017,30/09/2017,210,RET 300917 REF01896B00,cmcc,2017-10-02,2017,10,cash,debit,-500
2,03/10/2017,30/09/2017,01/10/2017,800,F FRAIS DE TENUE DE COMPTE,cmcc,2017-10-03,2017,10,charges,debit,-2
2,05/10/2017,05/10/2017,05/10/2017,305,VIR MLLE RAU JESSICA,cmcc,2017-10-05,2017,10,loyer,credit,420
2,09/10/2017,09/10/2017,09/10/2017,240,CHEQUE 1398717 T015-1664-00111,cmcc,2017-10-09,2017,10,chq-vir,debit,-59
2,09/10/2017,09/10/2017,09/10/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-10-09,2017,10,pension,credit,349.91
2,09/10/2017,09/10/2017,09/10/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-10-09,2017,10,pension,credit,113.37
2,10/10/2017,10/10/2017,10/10/2017,305,VIR M.OU MME FRANCK MEHL,cmcc,2017-10-10,2017,10,loyer,credit,445
2,13/10/2017,13/10/2017,13/10/2017,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2017-10-13,2017,10,taxe,debit,-814
2,17/10/2017,17/10/2017,17/10/2017,240,CHEQUE 1398718 T056-5866-00111,cmcc,2017-10-17,2017,10,chq-vir,debit,-57.74
2,19/10/2017,19/10/2017,19/10/2017,240,CHEQUE 1398716 T062-0482-00111,cmcc,2017-10-19,2017,10,chq-vir,debit,-60
2,20/10/2017,20/10/2017,20/10/2017,871,AURORE 2000 BS3960554,cmcc,2017-10-20,2017,10,charges,debit,-279.15
2,24/10/2017,24/10/2017,24/10/2017,240,CHEQUE 1398719 T011-3297-00111,cmcc,2017-10-24,2017,10,chq-vir,debit,-76.43
2,27/10/2017,27/10/2017,27/10/2017,210,RET 271017  REF01896B00,cmcc,2017-10-27,2017,10,cash,debit,-400
2,27/10/2017,27/10/2017,27/10/2017,305,VIR LA PREV. ARTISANALE (RC),cmcc,2017-10-27,2017,10,secu,credit,5.45
2,31/10/2017,31/10/2017,31/10/2017,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2017-10-31,2017,10,pension,credit,633.96
2,01/11/2017,01/11/2017,01/11/2017,13,LOYER,cmcc,2017-11-01,2017,11,loyer,credit,450
2,02/11/2017,02/11/2017,02/11/2017,305,VIR AG2R REUNICA ARRCO,cmcc,2017-11-02,2017,11,pension,credit,25.85
2,02/11/2017,31/10/2017,01/11/2017,800,F FRAIS DE TENUE DE COMPTE,cmcc,2017-11-02,2017,11,charges,debit,-2
1,03/11/2017,03/11/2017,03/11/2017,6,LOYER 10.2017,cmcc,2017-11-03,2017,11,loyer,credit,305
1,06/11/2017,06/11/2017,06/11/2017,240,CHEQUE 1398720 T023-1055-00111,cmcc,2017-11-06,2017,11,chq-vir,debit,-57.68
1,06/11/2017,06/11/2017,06/11/2017,305,VIR MLLE RAU JESSICA,cmcc,2017-11-06,2017,11,loyer,credit,420
1,08/11/2017,08/11/2017,08/11/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-11-08,2017,11,pension,credit,352.59
1,08/11/2017,08/11/2017,08/11/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-11-08,2017,11,pension,credit,114.28
1,10/11/2017,10/11/2017,10/11/2017,305,VIR M.OU MME FRANCK MEHL,cmcc,2017-11-10,2017,11,loyer,credit,445
1,14/11/2017,14/11/2017,14/11/2017,240,CHEQUE 1398721 T092-8221-00111,cmcc,2017-11-14,2017,11,chq-vir,debit,-101.35
1,20/11/2017,20/11/2017,20/11/2017,240,CHEQUE 1477292 T039-7723-00111,cmcc,2017-11-20,2017,11,chq-vir,debit,-100
1,27/11/2017,27/11/2017,27/11/2017,240,CHEQUE 1477293 I030-4757-00111,cmcc,2017-11-27,2017,11,chq-vir,debit,-100
1,28/11/2017,28/11/2017,28/11/2017,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2017-11-28,2017,11,charges,debit,-40.97
1,28/11/2017,28/11/2017,28/11/2017,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2017-11-28,2017,11,charges,debit,-95.26
1,30/11/2017,30/11/2017,30/11/2017,240,CHEQUE 1477291 T040-1122-00111,cmcc,2017-11-30,2017,11,chq-vir,debit,-110
1,30/11/2017,30/11/2017,30/11/2017,210,RET 301117 REF01896B00,cmcc,2017-11-30,2017,11,cash,debit,-700
1,30/11/2017,30/11/2017,30/11/2017,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2017-11-30,2017,11,pension,credit,628.92
1,01/12/2017,01/12/2017,01/12/2017,305,VIR AG2R REUNICA ARRCO,cmcc,2017-12-01,2017,12,pension,credit,25.85
1,01/12/2017,01/12/2017,01/12/2017,13,LOYER,cmcc,2017-12-01,2017,12,loyer,credit,450
1,04/12/2017,04/12/2017,04/12/2017,240,CHEQUE 1477295 T038-9256-00111,cmcc,2017-12-04,2017,12,chq-vir,debit,-275
1,04/12/2017,04/12/2017,04/12/2017,240,CHEQUE 1477294 T043-6954-00111,cmcc,2017-12-04,2017,12,chq-vir,debit,-100
1,04/12/2017,30/11/2017,01/12/2017,800,F FRAIS DE TENUE DE COMPTE,cmcc,2017-12-04,2017,12,charges,debit,-2
1,05/12/2017,05/12/2017,05/12/2017,305,VIR MLLE RAU JESSICA,cmcc,2017-12-05,2017,12,loyer,credit,420
1,06/12/2017,05/12/2017,05/12/2017,244,F ENVOI 1 CHEQUIER(S),cmcc,2017-12-06,2017,12,charges,debit,-0.77
1,08/12/2017,08/12/2017,08/12/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-12-08,2017,12,pension,credit,114.28
1,08/12/2017,08/12/2017,08/12/2017,305,VIR CAISSE RSI ALSACE PRESTA,cmcc,2017-12-08,2017,12,pension,credit,352.59
1,08/12/2017,08/12/2017,08/12/2017,162,PRLV SEPA SUEZ EAU FRANCE -1911,cmcc,2017-12-08,2017,12,charges,debit,-635.06
1,11/12/2017,11/12/2017,11/12/2017,305,VIR M.OU MME FRANCK MEHL,cmcc,2017-12-11,2017,12,loyer,credit,445
1,12/12/2017,12/12/2017,12/12/2017,240,CHEQUE 1398722 T040-5048-00111,cmcc,2017-12-12,2017,12,chq-vir,debit,-89.2
1,13/12/2017,13/12/2017,13/12/2017,240,CHEQUE 1477296 T039-5088-00111,cmcc,2017-12-13,2017,12,chq-vir,debit,-129.2
1,18/12/2017,16/12/2017,18/12/2017,250,REM CHQ REF01896R13,cmcc,2017-12-18,2017,12,chq-vir,credit,22.45
1,22/12/2017,22/12/2017,22/12/2017,240,CHEQUE 1477297 T027-1050-00111,cmcc,2017-12-22,2017,12,chq-vir,debit,-30
1,26/12/2017,23/12/2017,23/12/2017,6,LOYER NOVEMBRE 2017,cmcc,2017-12-26,2017,12,loyer,credit,305
1,27/12/2017,27/12/2017,27/12/2017,240,CHEQUE 1477298 T045-5123-00111,cmcc,2017-12-27,2017,12,chq-vir,debit,-242.76
1,27/12/2017,27/12/2017,27/12/2017,240,CHEQUE 1477303 T025-5312-00111,cmcc,2017-12-27,2017,12,chq-vir,debit,-84
1,Solde CRÉDITEUR au 28/12/2017 :,,,,Solde CRÉDITEUR au 28/12/2017 :,cmcc,2017-12-28,2017,12,solde,solde,8336.69
1,28/12/2017,28/12/2017,28/12/2017,240,CHEQUE 1398723 T079-7379-00111,cmcc,2017-12-28,2017,12,chq-vir,debit,-117.72
1,28/12/2017,28/12/2017,28/12/2017,240,CHEQUE 1477304 T076-5217-00111,cmcc,2017-12-28,2017,12,chq-vir,debit,-118.2
6,02/01/2018,02/01/2018,02/01/2018,305,VIR AG2R REUNICA ARRCO,cmcc,2018-01-02,2018,1,pension,credit,25.38
6,02/01/2018,02/01/2018,02/01/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-01-02,2018,1,pension,credit,628.92
6,02/01/2018,01/01/2018,01/01/2018,13,LOYER WABEALO,cmcc,2018-01-02,2018,1,loyer,credit,305
6,02/01/2018,01/01/2018,01/01/2018,13,LOYER,cmcc,2018-01-02,2018,1,loyer,credit,450
6,Solde CRÉDITEUR au 02/01/2018 :,,,,Solde CRÉDITEUR au 02/01/2018 :,cmcc,2018-01-02,2018,1,solde,credit,8336.69
6,03/01/2018,31/12/2017,01/01/2018,800,F FRAIS DE TENUE DE COMPTE,cmcc,2018-01-03,2018,1,charges,debit,-2
6,05/01/2018,05/01/2018,05/01/2018,305,VIR MLLE RAU JESSICA,cmcc,2018-01-05,2018,1,loyer,credit,420
6,08/01/2018,08/01/2018,08/01/2018,240,CHEQUE 1477302 T053-3383-00111,cmcc,2018-01-08,2018,1,chq-vir,debit,-50
6,08/01/2018,08/01/2018,08/01/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-01-08,2018,1,secu,credit,352.59
6,08/01/2018,08/01/2018,08/01/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-01-08,2018,1,secu,credit,114.28
6,10/01/2018,10/01/2018,10/01/2018,305,VIR M.OU MME FRANCK MEHL,cmcc,2018-01-10,2018,1,loyer,credit,445
6,11/01/2018,11/01/2018,11/01/2018,210,RET 110118 REF01896B00,cmcc,2018-01-11,2018,1,cash,debit,-300
6,12/01/2018,12/01/2018,12/01/2018,240,CHEQUE 1477301 I010-2879-00111,cmcc,2018-01-12,2018,1,chq-vir,debit,-40
6,16/01/2018,16/01/2018,16/01/2018,240,CHEQUE 1477308 T051-7642-00111,cmcc,2018-01-16,2018,1,chq-vir,debit,-30
6,19/01/2018,19/01/2018,19/01/2018,240,CHEQUE 1477310 T069-9692-00111,cmcc,2018-01-19,2018,1,chq-vir,debit,-159.5
6,23/01/2018,23/01/2018,23/01/2018,240,CHEQUE 1477306 T059-3212-00111,cmcc,2018-01-23,2018,1,chq-vir,debit,-60
6,24/01/2018,24/01/2018,24/01/2018,240,CHEQUE 1477299 S014-4234-00111,cmcc,2018-01-24,2018,1,chq-vir,debit,-30
6,24/01/2018,24/01/2018,24/01/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-01-24,2018,1,charges,debit,-46.73
6,24/01/2018,24/01/2018,24/01/2018,305,VIR LA PREV. ARTISANALE (RC),cmcc,2018-01-24,2018,1,secu,credit,15
6,26/01/2018,26/01/2018,26/01/2018,240,CHEQUE 1477312 T012-2955-00111,cmcc,2018-01-26,2018,1,chq-vir,debit,-189.23
6,29/01/2018,29/01/2018,29/01/2018,305,VIR LA PREV. ARTISANALE (RC),cmcc,2018-01-29,2018,1,secu,credit,36.6
6,30/01/2018,30/01/2018,30/01/2018,6,LOYER JANVIER WABEALO,cmcc,2018-01-30,2018,1,loyer,credit,305
6,30/01/2018,30/01/2018,30/01/2018,240,CHEQUE 1477311 A052-6620-00111,cmcc,2018-01-30,2018,1,chq-vir,debit,-167
6,30/01/2018,30/01/2018,30/01/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-01-30,2018,1,charges,debit,-113.24
6,31/01/2018,31/01/2018,31/01/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-01-31,2018,1,pension,credit,617.4
6,01/02/2018,01/02/2018,01/02/2018,240,CHEQUE 1477307 T098-4877-00111,cmcc,2018-02-01,2018,2,chq-vir,debit,-120
6,01/02/2018,01/02/2018,01/02/2018,305,VIR AG2R REUNICA ARRCO,cmcc,2018-02-01,2018,2,pension,credit,25.38
6,01/02/2018,01/02/2018,01/02/2018,13,LOYER WABEALO,cmcc,2018-02-01,2018,2,loyer,credit,305
6,01/02/2018,01/02/2018,01/02/2018,13,LOYER,cmcc,2018-02-01,2018,2,loyer,credit,450
6,02/02/2018,02/02/2018,02/02/2018,240,CHEQUE 1477313 S059-0573-00111,cmcc,2018-02-02,2018,2,chq-vir,debit,-54.66
6,02/02/2018,31/01/2018,01/02/2018,800,F FRAIS DE TENUE DE COMPTE,cmcc,2018-02-02,2018,2,charges,debit,-2
6,05/02/2018,05/02/2018,05/02/2018,240,CHEQUE 1477309 S013-3897-00111,cmcc,2018-02-05,2018,2,chq-vir,debit,-90
6,05/02/2018,05/02/2018,05/02/2018,305,VIR MLLE RAU JESSICA,cmcc,2018-02-05,2018,2,loyer,credit,420
6,06/02/2018,05/02/2018,03/02/2018,840,DROITS DE GARDE,cmcc,2018-02-06,2018,2,charges,debit,-7.95
6,07/02/2018,07/02/2018,07/02/2018,240,CHEQUE 1477314 T085-1313-00111,cmcc,2018-02-07,2018,2,chq-vir,debit,-96.9
5,08/02/2018,08/02/2018,08/02/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-02-08,2018,2,secu,credit,346.11
5,08/02/2018,08/02/2018,08/02/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-02-08,2018,2,secu,credit,112.18
5,12/02/2018,12/02/2018,12/02/2018,240,CHEQUE 1477315 T032-4480-00111,cmcc,2018-02-12,2018,2,chq-vir,debit,-552.38
5,12/02/2018,12/02/2018,12/02/2018,305,VIR M.OU MME FRANCK MEHL,cmcc,2018-02-12,2018,2,loyer,credit,445
5,20/02/2018,20/02/2018,20/02/2018,240,CHEQUE 1477318 T003-3412-00111,cmcc,2018-02-20,2018,2,chq-vir,debit,-104.5
5,20/02/2018,20/02/2018,20/02/2018,240,CHEQUE 1477305 T009-7853-00111,cmcc,2018-02-20,2018,2,chq-vir,debit,-150
5,20/02/2018,20/02/2018,20/02/2018,240,CHEQUE 1477316 T087-2026-00111,cmcc,2018-02-20,2018,2,chq-vir,debit,-111.1
5,20/02/2018,20/02/2018,20/02/2018,240,CHEQUE 1477317 T080-5534-00111,cmcc,2018-02-20,2018,2,chq-vir,debit,-111.54
5,23/02/2018,23/02/2018,23/02/2018,210,RET 230218 REF01896B00,cmcc,2018-02-23,2018,2,cash,debit,-400
5,26/02/2018,26/02/2018,26/02/2018,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2018-02-26,2018,2,taxe,debit,-1557
5,28/02/2018,28/02/2018,01/03/2018,250,REM CHQ REF01896R13,cmcc,2018-02-28,2018,2,chq-vir,credit,179.78
5,28/02/2018,28/02/2018,28/02/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-02-28,2018,2,pension,credit,617.4
5,01/03/2018,01/03/2018,01/03/2018,305,VIR AG2R REUNICA ARRCO,cmcc,2018-03-01,2018,3,pension,credit,25.38
5,01/03/2018,01/03/2018,01/03/2018,13,LOYER WABEALO,cmcc,2018-03-01,2018,3,loyer,credit,305
5,01/03/2018,01/03/2018,01/03/2018,13,LOYER,cmcc,2018-03-01,2018,3,loyer,credit,450
5,02/03/2018,28/02/2018,01/03/2018,800,F FRAIS DE TENUE DE COMPTE,cmcc,2018-03-02,2018,3,charges,debit,-2
5,05/03/2018,05/03/2018,05/03/2018,305,VIR MLLE RAU JESSICA,cmcc,2018-03-05,2018,3,loyer,credit,420
5,08/03/2018,08/03/2018,08/03/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-03-08,2018,3,secu,credit,112.18
5,08/03/2018,08/03/2018,08/03/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-03-08,2018,3,secu,credit,346.11
5,12/03/2018,12/03/2018,12/03/2018,305,VIR M.OU MME FRANCK MEHL,cmcc,2018-03-12,2018,3,loyer,credit,445
5,12/03/2018,11/03/2018,11/03/2018,6,1ER VERSEMENT FACTURE EAU,cmcc,2018-03-12,2018,3,charges,credit,143.69
5,13/03/2018,13/03/2018,13/03/2018,210,RET 130318 REF01896B00,cmcc,2018-03-13,2018,3,cash,debit,-600
5,13/03/2018,13/03/2018,14/03/2018,250,REM CHQ MAG 0000122,cmcc,2018-03-13,2018,3,chq-vir,credit,219.49
5,15/03/2018,15/03/2018,15/03/2018,240,CHEQUE 1477319 T076-0064-00111,cmcc,2018-03-15,2018,3,chq-vir,debit,-120.21
5,19/03/2018,19/03/2018,19/03/2018,240,CHEQUE 1510892 T048-2757-00111,cmcc,2018-03-19,2018,3,chq-vir,debit,-93.07
5,20/03/2018,20/03/2018,20/03/2018,240,CHEQUE 1477321 T084-5571-00111,cmcc,2018-03-20,2018,3,chq-vir,debit,-545.84
5,20/03/2018,20/03/2018,20/03/2018,240,CHEQUE 1477300 A080-1191-00599,cmcc,2018-03-20,2018,3,chq-vir,debit,-210
5,21/03/2018,21/03/2018,21/03/2018,240,CHEQUE 1510891 T031-2552-00111,cmcc,2018-03-21,2018,3,chq-vir,debit,-59
5,22/03/2018,22/03/2018,22/03/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-03-22,2018,3,charges,debit,-95.47
5,22/03/2018,22/03/2018,22/03/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-03-22,2018,3,charges,debit,-55.95
5,02/04/2018,01/04/2018,01/04/2018,13,LOYER WABEALO,cmcc,2018-04-02,2018,4,loyer,credit,305
5,02/04/2018,01/04/2018,01/04/2018,13,LOYER,cmcc,2018-04-02,2018,4,loyer,credit,450
5,02/04/2018,01/04/2018,01/04/2018,6,VIR DE M OU MME BOB WABEALO,cmcc,2018-04-02,2018,4,loyer,credit,200
5,03/04/2018,03/04/2018,03/04/2018,305,VIR AG2R REUNICA ARRCO,cmcc,2018-04-03,2018,4,pension,credit,25.38
5,03/04/2018,03/04/2018,03/04/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-04-03,2018,4,pension,credit,617.4
5,03/04/2018,31/03/2018,01/04/2018,800,F FRAIS DE TENUE DE COMPTE,cmcc,2018-04-03,2018,4,charges,debit,-2
5,05/04/2018,05/04/2018,05/04/2018,305,VIR MLLE RAU JESSICA,cmcc,2018-04-05,2018,4,loyer,credit,420
5,06/04/2018,06/04/2018,06/04/2018,240,CHEQUE 1477320 T043-9370-00111,cmcc,2018-04-06,2018,4,chq-vir,debit,-18
5,09/04/2018,09/04/2018,09/04/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-04-09,2018,4,secu,credit,112.18
5,09/04/2018,09/04/2018,09/04/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-04-09,2018,4,secu,credit,346.11
5,10/04/2018,10/04/2018,10/04/2018,240,CHEQUE 1477322 T041-3841-00111,cmcc,2018-04-10,2018,4,chq-vir,debit,-100
5,10/04/2018,10/04/2018,10/04/2018,240,CHEQUE 1477323 T036-1706-00111,cmcc,2018-04-10,2018,4,chq-vir,debit,-100
5,10/04/2018,10/04/2018,10/04/2018,305,VIR M.OU MME FRANCK MEHL,cmcc,2018-04-10,2018,4,loyer,credit,445
5,11/04/2018,11/04/2018,11/04/2018,240,CHEQUE 1510893 T000-8060-00111,cmcc,2018-04-11,2018,4,chq-vir,debit,-100
5,11/04/2018,11/04/2018,11/04/2018,210,RET 110418 REF01896B00,cmcc,2018-04-11,2018,4,cash,debit,-500
5,12/04/2018,12/04/2018,12/04/2018,240,CHEQUE 1510894 I051-6148-00111,cmcc,2018-04-12,2018,4,chq-vir,debit,-100
5,13/04/2018,13/04/2018,13/04/2018,240,CHEQUE 1510897 T096-0883-00111,cmcc,2018-04-13,2018,4,chq-vir,debit,-95.22
4,16/04/2018,16/04/2018,16/04/2018,240,CHEQUE 1510896 T037-8678-00111,cmcc,2018-04-16,2018,4,chq-vir,debit,-840
4,18/04/2018,18/04/2018,18/04/2018,240,CHEQUE 1510895 T016-7935-00111,cmcc,2018-04-18,2018,4,chq-vir,debit,-498.4
4,19/04/2018,19/04/2018,19/04/2018,210,RET 190418 REF01896B00,cmcc,2018-04-19,2018,4,cash,debit,-500
4,20/04/2018,20/04/2018,20/04/2018,871,CORAIL3000 IB000000004147419,cmcc,2018-04-20,2018,4,charges,debit,-492.32
4,30/04/2018,30/04/2018,30/04/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-04-30,2018,4,pension,credit,617.4
4,02/05/2018,02/05/2018,02/05/2018,305,VIR AG2R REUNICA ARRCO,cmcc,2018-05-02,2018,5,pension,credit,25.38
4,02/05/2018,01/05/2018,01/05/2018,13,LOYER WABEALO,cmcc,2018-05-02,2018,5,loyer,credit,305
4,02/05/2018,01/05/2018,01/05/2018,13,LOYER,cmcc,2018-05-02,2018,5,loyer,credit,450
4,03/05/2018,03/05/2018,03/05/2018,210,RET 030518 REF01896B00,cmcc,2018-05-03,2018,5,cash,debit,-300
4,03/05/2018,30/04/2018,01/05/2018,800,F FRAIS DE TENUE DE COMPTE,cmcc,2018-05-03,2018,5,charges,debit,-2
4,07/05/2018,07/05/2018,07/05/2018,305,VIR MLLE RAU JESSICA,cmcc,2018-05-07,2018,5,loyer,credit,420
4,09/05/2018,09/05/2018,09/05/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-05-09,2018,5,secu,credit,112.18
4,09/05/2018,09/05/2018,09/05/2018,305,VIR SECU INDEP ALSACES,cmcc,2018-05-09,2018,5,secu,credit,346.11
4,11/05/2018,11/05/2018,11/05/2018,305,VIR M.OU MME FRANCK MEHL,cmcc,2018-05-11,2018,5,loyer,credit,445
4,14/05/2018,14/05/2018,14/05/2018,240,CHEQUE 1510899 T068-6716-00111,cmcc,2018-05-14,2018,5,chq-vir,debit,-32.23
4,18/05/2018,18/05/2018,18/05/2018,240,CHEQUE 1510898 A043-7730-00111,cmcc,2018-05-18,2018,5,chq-vir,debit,-72.51
4,24/05/2018,24/05/2018,24/05/2018,162,PRLV SEPA SUEZ EAU FRANCE -1900,cmcc,2018-05-24,2018,5,charges,debit,-533.75
4,25/05/2018,25/05/2018,25/05/2018,162,PRLV SEPA DIRECTION GENERALE DE,cmcc,2018-05-25,2018,5,taxe,debit,-1557
4,28/05/2018,28/05/2018,28/05/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-05-28,2018,5,charges,debit,-116.43
4,28/05/2018,28/05/2018,28/05/2018,162,PRLV SEPA ES ENERGIES STRAS SEP,cmcc,2018-05-28,2018,5,charges,debit,-48.68
4,29/05/2018,29/05/2018,29/05/2018,240,CHEQUE 1510900 T030-7519-00111,cmcc,2018-05-29,2018,5,chq-vir,debit,-85
4,30/05/2018,30/05/2018,30/05/2018,240,CHEQUE 1510904 A080-4304-00111,cmcc,2018-05-30,2018,5,chq-vir,debit,-67.64
4,31/05/2018,31/05/2018,31/05/2018,210,RET 310518 REF01896B00,cmcc,2018-05-31,2018,5,cash,debit,-500
4,31/05/2018,31/05/2018,31/05/2018,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2018-05-31,2018,5,pension,credit,607.24
4,01/06/2018,01/06/2018,01/06/2018,240,CHEQUE 1510902 S073-6430-00111,cmcc,2018-06-01,2018,6,chq-vir,debit,-149.64
4,01/06/2018,01/06/2018,01/06/2018,240,CHEQUE 1510903 T076-4027-00111,cmcc,2018-06-01,2018,6,chq-vir,debit,-268.39
